node1ID,node2ID,branchID,x1,y1,z1,x2,y2,z2,radius,length,R,G,B,time,type,name,suf,suf1,kx,kr,jr,psi,jxl,psi_soil
239,266,75,-3.259,-6.3924,-5.8099,-2.9415,-6.5501,-6.745,0.0366,1,0,1,0,31.4368,2,Lateral,-3.455918014577108,3.5001123535742485e-4,-2.7619538968712045,-4.761953896871205,0.0022458679831101804,-13084.46902931999,0.005860006375455006,-12521.212500000001
266,267,75,-2.9415,-6.5501,-6.745,-2.6071,-6.5954,-7.6863,0.0366,1,0,1,0,40.7021,2,Lateral,-3.456937224601557,3.491907858562697e-4,-2.789121648225328,-4.761953896871205,0.003614138392350009,-13083.357277512678,0.0036141383923517043,-12175.284749999999
240,268,76,-3.6367,-7.1519,-6.3396,-3.3321,-7.1274,-7.2917,0.0366,1,0,1,0,32.7336,2,Lateral,-3.5054361041318427,3.122941837346577e-4,-2.7619538968712045,-4.761953896871205,0.0018638967139276085,-12787.671712332925,0.005167511694327093,-12320.30025
268,269,76,-3.3321,-7.1274,-7.2917,-3.1991,-7.0786,-8.2816,0.0366,1,0,1,0,41.9989,2,Lateral,-3.5065031772779167,3.1152781046629165e-4,-2.8442608339632685,-4.761953896871205,0.003303614980404016,-12786.517941149985,0.003303614980406199,-11956.512000000002
241,270,77,-3.9486,-7.7953,-7.0387,-4.7173,-7.6313,-7.6568,0.0366,1,0,1,0,34.0969,2,Lateral,-3.557981093441086,2.767062103962404e-4,-2.7619538968712045,-4.761953896871205,0.0012314707553143448,-12494.87638246519,0.003554272318866922,-12186.126000000002
270,271,77,-4.7173,-7.6313,-7.6568,-5.3431,-7.418,-8.4071,0.0366,1,0,1,0,43.3622,2,Lateral,-3.5591147631003004,2.759848464917547e-4,-2.9109338552871784,-4.761953896871205,0.002322801563558582,-12493.930583779691,0.0023228015635592954,-11910.39075
242,272,78,-4.2575,-8.4411,-7.7369,-4.2958,-9.3965,-7.4439,0.0366,1,0,1,0,35.534,2,Lateral,-3.6143855039981094,2.4300460071004156e-4,-2.7619538968712045,-4.761953896871205,-2.3314766880007024e-4,-12205.94688818855,-7.911653190475705e-4,-12264.36675
272,273,78,-4.2958,-9.3965,-7.4439,-4.3061,-10.3712,-7.2207,0.0366,1,0,1,0,44.7992,2,Lateral,-3.615618340857921,2.4231575886281167e-4,-2.9944281714792615,-4.761953896871205,-5.580176502460827e-4,-12206.222250182102,-5.58017650242646e-4,-12346.39275
243,274,79,-4.4616,-8.9376,-8.5806,-5.4365,-9.1479,-8.6542,0.0366,1,0,1,0,37.0532,2,Lateral,-3.6758009370966356,2.1095948807390132e-4,-2.7619538968712045,-4.761953896871205,3.774546230313886e-4,-11914.415129991808,3.9927658522296715e-4,-11819.5815
274,275,79,-5.4365,-9.1479,-8.6542,-6.2833,-9.6209,-8.4111,0.0366,1,0,1,0,46.3184,2,Lateral,-3.677197467680675,2.10282209830684e-4,-3.104623781176157,-4.761953896871205,2.182196219008419e-5,-11914.401252709127,2.182196219010248e-5,-11908.920750000001
244,276,80,-4.8426,-9.4058,-9.3778,-5.4119,-8.9667,-10.0729,0.0366,1,0,1,0,38.6645,2,Lateral,-3.7483825107619078,1.784914794388621e-4,-2.7619538968712045,-4.761953896871205,0.0012682165243639873,-11609.867974066019,0.02547786804989531,-11298.20925
276,277,80,-5.4119,-8.9667,-10.0729,-5.9282,-8.6017,-10.8476,0.0366,1,0,1,0,47.9297,2,Lateral,-2.744841568982132,0.001799527264568784,-3.2634770976681904,-3.7423214251308154,0.024209651525531835,-11587.803954462264,0.024209651525530416,-11013.507
245,278,81,-5.0354,-9.8649,-10.2451,-4.8437,-9.2698,-11.0255,0.0366,1,0,1,0,40.3799,2,Lateral,-3.8151145181805943,1.5306837857372176e-4,-2.776442791565634,-4.761953896871205,0.0015626776419708592,-11332.836339606258,0.028100555381228232,-10948.12875
278,279,81,-4.8437,-9.2698,-11.0255,-4.6736,-8.6556,-11.7961,0.0366,1,0,1,0,49.6451,2,Lateral,-2.820965983389646,0.001510198437545867,-3.5393325979992625,-3.7423214251308154,0.026537877739257264,-11287.442497710605,0.026537877739256508,-10664.93325
246,280,82,-5.0371,-10.0565,-11.2266,-5.7527,-10.7283,-11.4176,0.0366,1,0,1,0,42.2136,2,Lateral,-3.880585450663316,1.3164808598550455e-4,-2.8541053322623644,-4.761953896871205,0.0011226481341248215,-11081.570073489533,0.013760823001393023,-10804.032
280,281,82,-5.7527,-10.7283,-11.4176,-6.4625,-11.4039,-11.6172,0.0366,1,0,1,0,51.4788,2,Lateral,-2.929538761108784,0.001176146008085344,-4.063486257521107,-3.7423214251308154,0.012638174867272286,-11011.233806441644,0.01263817486727228,-10730.679
247,282,83,-5.193,-10.0007,-12.2127,-5.5099,-10.735,-12.813,0.0366,1,0,1,0,44.1833,2,Lateral,-3.9459238041887676,1.1325990572957367e-4,-2.9566617287120174,-4.761953896871205,0.002138658338979698,-10816.2189029574,0.02921847021696254,-10291.222499999998
282,283,83,-5.5099,-10.735,-12.813,-5.4479,-11.5193,-13.4303,0.0366,1,0,1,0,53.4485,2,Lateral,-2.9963985398244666,0.0010083271479316258,-4.063486257521107,-3.7423214251308154,0.02707981187798445,-10665.509413663274,0.027079811877984052,-10064.364749999999
248,284,84,-5.3004,-9.9881,-13.2069,-5.5625,-9.1229,-13.6344,0.0366,1,0,1,0,46.3108,2,Lateral,-4.011119441924622,9.747215278722122e-5,-3.103996717617667,-4.761953896871205,0.0023919528510799636,-10571.284182727579,0.03200448957202666,-9989.358
284,285,84,-5.5625,-9.1229,-13.6344,-5.5722,-8.3666,-14.2883,0.0366,0.9999,0,1,0,55.576,2,Lateral,-3.0645327512947667,8.619205765459722e-4,-4.063486257521107,-3.7423214251308154,0.02961253672094339,-10406.494341154059,0.02961253672094353,-9749.04975
249,286,85,-5.3772,-10.0263,-14.2032,-4.6819,-9.3752,-14.5075,0.0366,1,0,1,0,48.6234,2,Lateral,-3.0782236950889925,8.35172729179908e-4,-3.3550621595746377,-3.7423214251308154,0.027189879815862204,-10278.609314985431,0.056526463362302756,-9668.49375
286,287,85,-4.6819,-9.3752,-14.5075,-4.0772,-8.8068,-15.0645,0.0366,0.9995,0,1,0,57.8886,2,Lateral,-3.1652382964971975,6.835364892878947e-4,-4.063486257521107,-3.7423214251308154,0.02933658354643984,-10115.415464896594,0.029336583546439754,-9463.79625
250,288,86,-5.3076,-9.9156,-15.1946,-4.3602,-9.861,-15.5101,0.0366,1,0,1,0,51.1566,2,Lateral,-3.2364731704558225,5.801320104098719e-4,-4.063486257521107,-3.7423214251308154,0.025494649610578225,-9741.837778196686,0.0478032943400011,-9300.03825
288,289,86,-4.3602,-9.861,-15.5101,-3.4928,-9.9354,-15.9967,0.0366,0.9973,0,1,0,60,2,Lateral,-3.4136953069634393,3.8574889709729277e-4,-4.063486257521107,-3.7423214251308154,0.022308644729423146,-9617.991497359748,0.022308644729423094,-9121.212749999999
251,290,87,-5.2111,-9.8737,-16.1891,-5.9663,-9.3808,-16.6211,0.0366,1,0,1,0,53.957,2,Lateral,-3.3193489378475918,4.793481572420687e-4,-4.063486257521107,-3.7423214251308154,0.02964326687029832,-9403.213470316234,0.05598163523311664,-8891.74575
290,291,87,-5.9663,-9.3808,-16.6211,-6.7169,-9.4926,-17.2453,0.0366,0.9826,0,1,0,60,2,Lateral,-3.5005678183771685,3.158145841490001e-4,-4.063486257521107,-3.7423214251308154,0.026338368362818488,-9258.991836606647,0.026338368362818283,-8662.35225
252,292,88,-4.7648,-10.2426,-17.0044,-5.179,-11.1476,-16.9076,0.0366,1,0,1,0,57.0875,2,Lateral,-3.41791374429401,3.8202013674654194e-4,-4.063486257521107,-3.7423214251308154,0.02507715047303299,-9261.194787654726,0.03980207068925928,-8786.457
292,293,88,-5.179,-11.1476,-16.9076,-5.5866,-11.9018,-16.8671,0.0366,0.8582,0,1,0,60,2,Lateral,-3.637369518709391,2.3047853316007322e-4,-4.063486257521107,-3.7423214251308154,0.014724920216226447,-9190.152679069823,0.01472492021622664,-8801.34075
253,294,89,-4.2962,-10.067,-17.8701,-3.8874,-10.2922,-17.8452,0.0366,0.4673,0,1,0,60,2,Lateral,-3.813836640814852,1.5351943351379023e-4,-4.063486257521107,-3.7423214251308154,0.012528153995974777,-9074.830599969124,0.012528153995974504,-8441.889000000001
6,295,93,1.3694,-3.2879,-4.5364,1.8855,-2.6054,-5.0539,0.0355,1,0,1,0,23.0108,3,LongLateral,-3.2303088827459248,5.884250016824471e-4,-2.7619538968712045,-4.761953896871205,0.006117296643601224,-14525.57134534135,0.704504264266893,-13142.69175
295,296,93,1.8855,-2.6054,-5.0539,2.4394,-1.9414,-5.5562,0.0355,1,0,1,0,23.9435,3,LongLateral,-3.271272601903156,5.35460449331249e-4,-2.7619538968712045,-4.761953896871205,0.005271817795156424,-14123.477840686692,0.6983869676232922,-12958.096500000001
296,297,93,2.4394,-1.9414,-5.5562,2.9967,-1.286,-6.066,0.0355,1,0,1,0,24.9101,3,LongLateral,-3.3143849630651054,4.8485852607318947e-4,-2.7619538968712045,-4.761953896871205,0.00445845948889227,-13729.231755250257,0.6844017298360607,-12770.744999999999
297,298,93,2.9967,-1.286,-6.066,3.7261,-0.8569,-6.5988,0.0355,1,0,1,0,25.9132,3,LongLateral,-3.358960088125001,4.375623155010517e-4,-2.7619538968712045,-4.761953896871205,0.003708326734448996,-13343.008727124305,0.67014419444761,-12574.941
298,299,93,3.7261,-0.8569,-6.5988,4.1006,-0.4267,-7.4202,0.0355,1,0,1,0,26.9556,3,LongLateral,-3.405331978600061,3.932493571962259e-4,-2.7619538968712045,-4.761953896871205,0.003398474309660345,-12964.87844144763,0.6559862215261779,-12273.0765
299,300,93,4.1006,-0.4267,-7.4202,4.8043,-0.2331,-8.1038,0.0355,1,0,1,0,28.0406,3,LongLateral,-3.453929504837021,3.5161751084146324e-4,-2.7619538968712045,-4.761953896871205,0.0029206195160431216,-12592.84771126018,0.6451931017829193,-12021.853500000001
300,301,93,4.8043,-0.2331,-8.1038,5.3082,-0.061,-8.9502,0.0355,1,0,1,0,29.1718,3,LongLateral,-3.505312777411903,3.123828785901195e-4,-2.7619538968712045,-4.761953896871205,0.0026976502431414924,-12227.1894610063,0.6340551777507418,-11710.8015
301,302,93,5.3082,-0.061,-8.9502,5.5925,0.2481,-9.8578,0.0355,1,0,1,0,30.3533,3,LongLateral,-3.560228676950773,2.7527788510849023e-4,-2.7619538968712045,-4.761953896871205,0.002581570405456501,-11865.587115927616,0.6269791176772139,-11377.258500000002
302,303,93,5.5925,0.2481,-9.8578,5.9971,0.2954,-10.771,0.0355,1,0,1,0,31.5897,3,LongLateral,-3.619699260057291,2.40049463646761e-4,-2.7619538968712045,-4.761953896871205,0.002491281959153942,-11509.182858003607,0.6179396111991446,-11041.6575
303,304,93,5.9971,0.2954,-10.771,6.2854,0.0819,-11.7044,0.0355,1,0,1,0,32.8865,3,LongLateral,-3.6851697152347014,2.0645731964514177e-4,-2.7619538968712045,-4.761953896871205,0.00244841278737802,-11157.315177686967,0.6100684385876975,-10698.633
304,305,93,6.2854,0.0819,-11.7044,6.4798,-0.0902,-12.6701,0.0355,1,0,1,0,34.2498,3,LongLateral,-3.7539077123449998,1.762350506421307e-4,-2.7619538968712045,-4.761953896871205,0.0024720988460314856,-10811.671967475508,0.5993099468178951,-10343.73825
305,306,93,6.4798,-0.0902,-12.6701,6.675,-0.2573,-13.6366,0.0355,1,0,1,0,35.6869,3,LongLateral,-3.8215172113541205,1.508282835191089e-4,-2.7619538968712045,-4.761953896871205,0.002538379426111905,-10481.296849480179,0.5729243780237926,-9988.5495
306,307,93,6.675,-0.2573,-13.6366,6.7911,-0.3567,-14.6248,0.0355,1,0,1,0,37.2061,3,LongLateral,-3.888078493736927,1.2939619515609337e-4,-2.7619538968712045,-4.761953896871205,0.0027154189324134805,-10177.120428761771,0.5276807271334326,-9625.385999999999
307,308,93,6.7911,-0.3567,-14.6248,6.9445,-0.2674,-15.6089,0.0355,1,0,1,0,38.8174,3,LongLateral,-3.953856523526277,1.1120990671983325e-4,-2.7619538968712045,-4.761953896871205,0.0029763390365516794,-9893.24165095416,0.49268973811620587,-9263.72925
308,309,93,6.9445,-0.2674,-15.6089,7.0846,-0.1907,-16.5961,0.0355,1,0,1,0,40.5328,3,LongLateral,-4.020378056141091,9.541616205629899e-5,-2.782413418406512,-4.761953896871205,0.003295633030011024,-9617.062468797685,0.45753998192419343,-8900.93325
309,310,93,7.0846,-0.1907,-16.5961,7.1688,-0.5644,-17.5198,0.0355,1,0,1,0,42.3665,3,LongLateral,-4.088850949548865,8.149839396147741e-5,-2.8612547451512476,-4.761953896871205,0.0035491417092404732,-9345.810964164019,0.37521287159190014,-8561.4735
310,311,93,7.1688,-0.5644,-17.5198,6.9651,-0.332,-18.4708,0.0355,1,0,1,0,44.3362,3,LongLateral,-4.159689799859869,6.92325296160965e-5,-2.9657354605415733,-4.761953896871205,0.0038482671965351135,-9073.27517580235,0.2969208033609269,-8211.981
311,312,93,6.9651,-0.332,-18.4708,6.8905,-0.0596,-19.4301,0.0355,1,0,1,0,46.4636,3,LongLateral,-4.239535229928948,5.760560870469654e-5,-3.1167812371042207,-4.761953896871205,0.004102823229987714,-8772.9621869648945,0.23165335912228402,-7859.438249999999
312,313,93,6.8905,-0.0596,-19.4301,6.8528,0.3269,-20.3516,0.0355,1,0,1,0,48.7763,3,LongLateral,-3.3243045347784252,4.7390955517020343e-4,-3.3781372747631857,-3.7423214251308154,0.042462191871100945,-8389.003639525237,0.1832693588997358,-7520.786999999999
313,314,93,6.8528,0.3269,-20.3516,6.7128,0.4665,-21.3319,0.0355,1,0,1,0,51.3095,3,LongLateral,-3.521113800837791,3.012216611231968e-4,-4.063486257521107,-3.7423214251308154,0.03228941107492187,-7593.427052749724,0.08753853160273378,-7160.526749999999
314,315,93,6.7128,0.4665,-21.3319,6.7941,0.3041,-22.3153,0.0355,1,0,1,0,54.1099,3,LongLateral,-3.8042056325549267,1.5696194348168964e-4,-4.063486257521107,-3.7423214251308154,0.02120556519430457,-7095.9109074400985,0.05524912052781198,-6799.12725
315,316,93,6.7941,0.3041,-22.3153,7.3715,0.1281,-23.1126,0.0355,1,0,1,0,57.2404,3,LongLateral,-4.050865920313837,8.894756831993419e-5,-4.063486257521107,-3.7423214251308154,0.017441198152698276,-6813.724726695052,0.0340435553335073,-6506.1195
316,317,93,7.3715,0.1281,-23.1126,7.6877,0.2249,-23.8289,0.0355,0.7889,0,1,0,60,3,LongLateral,-4.291836254554483,5.106975159592849e-5,-4.063486257521107,-3.7423214251308154,0.01660235718080895,-6739.713432542835,0.016602357180809085,-6242.879249999999
296,318,94,2.4394,-1.9414,-5.5562,2.1572,-1.0145,-5.3084,0.0366,1,0,1,0,27.989,2,Lateral,-3.28053038085761,5.241669318850952e-4,-2.7619538968712045,-4.761953896871205,0.0042656579973463045,-14119.674759647605,0.008713419992070735,-13049.163
318,319,94,2.1572,-1.0145,-5.3084,2.1304,-0.0236,-5.4399,0.0366,1,0,1,0,37.2543,2,Lateral,-3.281528148718976,5.229640692612739e-4,-2.7619538968712045,-4.761953896871205,0.004447761994727098,-14118.389525591463,0.004447761994726559,-13000.83675
297,320,95,2.9967,-1.286,-6.066,3.5507,-1.8209,-6.704,0.0366,1,0,1,0,29.074,2,Lateral,-3.324337237351925,4.7387387090707067e-4,-2.7619538968712045,-4.761953896871205,0.004736573957036381,-13724.937324479617,0.009799075899553878,-12536.28
320,321,95,3.5507,-1.8209,-6.704,4.3973,-2.3003,-6.9348,0.0366,1,0,1,0,38.3393,2,Lateral,-3.3253350052132906,4.727864212168171e-4,-2.7619538968712045,-4.761953896871205,0.005062501942519102,-13723.474453958774,0.005062501942519605,-12451.461
298,322,96,3.7261,-0.8569,-6.5988,3.7282,-0.8317,-7.5984,0.0366,1,0,1,0,30.2052,2,Lateral,-3.3697637547508816,4.268116304310002e-4,-2.7619538968712045,-4.761953896871205,0.004506857328781726,-13338.271936844578,0.01044964618697916,-12207.588000000002
322,323,96,3.7282,-0.8317,-7.5984,3.8083,-0.9388,-8.5895,0.0366,1,0,1,0,39.4705,2,Lateral,-3.370761522612247,4.2583217956062327e-4,-2.7619538968712045,-4.761953896871205,0.005942788858199315,-13336.554696884778,0.005942788858201382,-11843.35875
299,324,97,4.1006,-0.4267,-7.4202,4.8699,-0.9247,-7.8203,0.0366,1,0,1,0,31.3867,2,Lateral,-3.4171876532761227,3.82659365209875e-4,-2.7619538968712045,-4.761953896871205,0.0033300002314552526,-12961.567142281503,0.007394645433592678,-12126.03975
324,325,97,4.8699,-0.9247,-7.8203,5.5465,-1.4572,-8.3291,0.0366,1,0,1,0,40.6519,2,Lateral,-3.4182052387722406,3.81763814360203e-4,-2.7871217275047795,-4.761953896871205,0.004064645202138007,-12960.322552604799,0.004064645202141409,-11939.05575
300,326,98,4.8043,-0.2331,-8.1038,4.4664,0.1896,-8.9448,0.0366,1,0,1,0,32.6231,2,Lateral,-3.4670978992945143,3.41116008087137e-4,-2.7619538968712045,-4.761953896871205,0.0034931181399264397,-12589.108112591943,0.008217304516142694,-11712.786
326,327,98,4.4664,0.1896,-8.9448,4.1352,0.5999,-9.7944,0.0366,1,0,1,0,41.8884,2,Lateral,-3.4681603950481437,3.4028249225605056e-4,-2.83927981744328,-4.761953896871205,0.00472418637621388,-12587.477024511732,0.0047241863762157695,-11400.558
301,328,99,5.3082,-0.061,-8.9502,6.1237,-0.6378,-8.9034,0.0366,1,0,1,0,33.9199,2,Lateral,-3.520139433067967,3.0189823008886527e-4,-2.7619538968712045,-4.761953896871205,0.001981692906049353,-12225.231707050452,0.004378409830382605,-11728.000500000002
328,329,99,6.1237,-0.6378,-8.9034,6.8391,-1.2745,-9.1914,0.0366,1,0,1,0,43.1852,2,Lateral,-3.5212632351651365,3.0111803302073335e-4,-2.901677110565446,-4.761953896871205,0.002396716924335156,-12224.276386617474,0.002396716924336099,-11622.1605
302,330,100,5.5925,0.2481,-9.8578,6.2562,-0.2514,-10.4145,0.0366,1,0,1,0,35.2832,2,Lateral,-3.5771827846033304,2.647385680082933e-4,-2.7619538968712045,-4.761953896871205,0.0027503174452022145,-11862.649657242655,0.0064579360726135255,-11172.67125
330,331,100,6.2562,-0.2514,-10.4145,6.5121,-0.9563,-11.0761,0.0366,1,0,1,0,44.5485,2,Lateral,-3.5783954036779937,2.6400040694855175e-4,-2.9786571119293166,-4.761953896871205,0.003707618627409731,-11860.88530568934,0.0037076186274105434,-10929.533249999999
303,332,101,5.9971,0.2954,-10.771,6.7755,-0.204,-11.1515,0.0366,1,0,1,0,36.7203,2,Lateral,-3.6394376741991166,2.2938357962579958e-4,-2.7619538968712045,-4.761953896871205,0.0024110488541528646,-11506.77039185015,0.005379890652290637,-10901.823750000001
332,333,101,6.7755,-0.204,-11.1515,7.5992,-0.6177,-11.5392,0.0366,1,0,1,0,45.9855,2,Lateral,-3.6407907347285042,2.28670038703905e-4,-3.077971698861698,-4.761953896871205,0.002968841798133128,-11504.994745356125,0.0029688417981335053,-10759.344
304,334,102,6.2854,0.0819,-11.7044,6.9655,-0.5932,-11.4184,0.0366,1,0,1,0,38.2395,2,Lateral,-3.713165330744922,1.935684931430221e-4,-2.7619538968712045,-4.761953896871205,0.0013976491944864573,-11152.916451605222,0.008310078982426233,-10803.738000000001
334,335,102,6.9655,-0.5932,-11.4184,7.467,-1.3076,-10.9304,0.0366,1,0,1,0,47.5047,2,Lateral,-2.708521949390562,0.0019564918836720894,-3.2156242601549496,-3.7423214251308154,0.006912429787936796,-11147.270204630559,0.006912429787936024,-10983.078000000001
305,336,103,6.4798,-0.0902,-12.6701,7.129,-0.8449,-12.7654,0.0366,1,0,1,0,39.8508,2,Lateral,-3.781278911512587,1.654706940420205e-4,-2.7619538968712045,-4.761953896871205,0.0019742210866903285,-10798.422275641618,0.023913469948068682,-10308.7155
336,337,103,7.129,-0.8449,-12.7654,7.8837,-1.4822,-12.9208,0.0366,1,0,1,0,49.116,2,Lateral,-2.782778191615453,0.0016490043769168353,-3.434265662021953,-3.7423214251308154,0.02193924886137763,-10768.883692430496,0.02193924886137798,-10251.606
306,338,104,6.675,-0.2573,-13.6366,6.1072,0.0385,-14.4048,0.0366,1,0,1,0,41.5662,2,Lateral,-3.848607799671272,1.417072924896372e-4,-2.8250738515492935,-4.761953896871205,0.0030280616742028336,-10453.768352968737,0.04270527146424919,-9706.236
338,339,104,6.1072,0.0385,-14.4048,5.6301,-0.0486,-15.2793,0.0366,1,0,1,0,50.8314,2,Lateral,-2.8842614700073943,0.0013053847355601817,-3.9523673066880494,-3.7423214251308154,0.03967720979004551,-10281.317475061203,0.0396772097900455,-9384.85725
307,340,105,6.7911,-0.3567,-14.6248,6.4834,0.4732,-15.0902,0.0366,1,0,1,0,43.3999,2,Lateral,-3.9157839777399626,1.2139925519020795e-4,-2.9129312379356787,-4.761953896871205,0.002824461902865101,-10151.870721625159,0.032275570084809795,-9454.3515
340,341,105,6.4834,0.4732,-15.0902,6.3918,1.4137,-15.4172,0.0366,1,0,1,0,52.6651,2,Lateral,-2.9655664676423146,0.0010825140264887432,-4.063486257521107,-3.7423214251308154,0.02945110818194686,-9987.964063290658,0.02945110818194677,-9334.179
308,342,106,6.9445,-0.2674,-15.6089,7.5764,0.4435,-15.9179,0.0366,1,0,1,0,45.3696,2,Lateral,-3.9832333613502886,1.0393615310858534e-4,-3.032599872439458,-4.761953896871205,0.0028893205067668953,-9860.1293244,0.03217341715547341,-9150.17175
342,343,106,7.5764,0.4435,-15.9179,8.0596,1.2726,-16.1986,0.0366,0.9999,0,1,0,54.6348,2,Lateral,-3.0351172324422944,9.223224239787606e-4,-4.063486257521107,-3.7423214251308154,0.029284096648706206,-9697.167208292232,0.029284096648706296,-9047.0145
309,344,107,7.0846,-0.1907,-16.5961,6.4526,0.2462,-17.2362,0.0366,1,0,1,0,47.497,2,Lateral,-3.0441953155336616,9.032431662408561e-4,-3.2148041114467714,-3.7423214251308154,0.03733871010203821,-9518.636858161326,0.07903147730228449,-8665.6965
344,345,107,6.4526,0.2462,-17.2362,5.9734,0.5325,-18.0656,0.0366,0.9998,0,1,0,56.7623,2,Lateral,-3.1245838006771667,7.506132031802028e-4,-4.063486257521107,-3.7423214251308154,0.04169276720024599,-9286.643576192244,0.04169276720024621,-8360.892
310,346,108,7.1688,-0.5644,-17.5198,7.7187,0.0231,-18.1135,0.0366,1,0,1,0,49.8097,2,Lateral,-3.138445127154034,7.270342537507701e-4,-3.577980958044863,-3.7423214251308154,0.036868487331261746,-9135.477926539483,0.07474292652172793,-8343.28875
346,347,108,7.7187,0.0231,-18.1135,8.2831,0.4449,-18.8216,0.0366,0.9989,0,1,0,59.0749,2,Lateral,-3.2412194529936564,5.738264291661588e-4,-4.063486257521107,-3.7423214251308154,0.037874439190466846,-8924.90648634512,0.03787443919046651,-8083.062000000001
311,348,109,6.9651,-0.332,-18.4708,7.4276,0.3402,-19.049,0.0366,1,0,1,0,52.3429,2,Lateral,-3.2816339325625368,5.228367031199064e-4,-4.063486257521107,-3.7423214251308154,0.03297272894829663,-8573.138670779437,0.06141917704211113,-7999.4925
348,349,109,7.4276,0.3402,-19.049,7.9136,0.9687,-19.6466,0.0366,0.9941,0,1,0,60,2,Lateral,-3.459717615468975,3.4696237706211935e-4,-4.063486257521107,-3.7423214251308154,0.028446448093814716,-8415.686992028126,0.02844644809381489,-7779.874500000001
312,350,110,6.8905,-0.0596,-19.4301,6.9945,0.9247,-19.2869,0.0366,1,0,1,0,55.1433,2,Lateral,-3.3688576976756264,4.2770300573444453e-4,-4.063486257521107,-3.7423214251308154,0.027679461558996112,-8434.125651998089,0.044281176992555384,-7912.06425
350,351,110,6.9945,0.9247,-19.2869,6.9359,1.8757,-19.1579,0.0366,0.9615,0,1,0,60,2,Lateral,-3.555991803339081,2.779765731198427e-4,-4.063486257521107,-3.7423214251308154,0.016601715433559292,-8345.032156682333,0.01660171543355926,-7959.471749999999
313,352,111,6.8528,0.3269,-20.3516,5.9662,0.346,-20.8138,0.0366,1,0,1,0,58.2738,2,Lateral,-3.475626295501783,3.344827340759278e-4,-4.063486257521107,-3.7423214251308154,0.03340758367668445,-7982.009017256031,0.05326863542590094,-7350.9285
352,353,111,5.9662,0.346,-20.8138,5.3581,0.3573,-21.1307,0.0366,0.6858,0,1,0,60,2,Lateral,-3.7648162524830853,1.7186353781746753e-4,-4.063486257521107,-3.7423214251308154,0.019861051749216645,-7904.6408188776795,0.019861051749216787,-7234.46775
7,354,115,1.4952,-3.4807,-5.5095,2.0764,-4.1902,-5.908,0.0355,1,0,1,0,24.213,3,LongLateral,-3.2313585461167937,5.870045314982587e-4,-2.7619538968712045,-4.761953896871205,0.0072214220932851885,-14481.185174547996,0.7628077671146533,-12828.81
354,355,115,2.0764,-4.1902,-5.908,2.6323,-4.8218,-6.4484,0.0355,1,0,1,0,25.1457,3,LongLateral,-3.2734780691074983,5.327481262233536e-4,-2.7619538968712045,-4.761953896871205,0.006302384852547334,-14046.332386703949,0.7555863450213681,-12630.213
355,356,115,2.6323,-4.8218,-6.4484,3.1375,-5.4292,-7.0615,0.0355,1,0,1,0,26.1123,3,LongLateral,-3.3179988747479294,4.808405943006336e-4,-2.7619538968712045,-4.761953896871205,0.005516973040141162,-13623.40725977009,0.734554950326813,-12404.89875
356,357,115,3.1375,-5.4292,-7.0615,3.652,-6.029,-7.6743,0.0355,1,0,1,0,27.1154,3,LongLateral,-3.3643038012066855,4.3221138124209703e-4,-2.7619538968712045,-4.761953896871205,0.0047747161765948655,-13211.146054071138,0.7157318091082995,-12179.69475
357,358,115,3.652,-6.029,-7.6743,4.3547,-6.1758,-8.3705,0.0355,1,0,1,0,28.1579,3,LongLateral,-3.4128180108453106,3.8652891633041614e-4,-2.7619538968712045,-4.761953896871205,0.004188925706796887,-12808.032498229752,0.6996105381359701,-11923.84125
358,359,115,4.3547,-6.1758,-8.3705,4.9062,-6.3548,-9.1852,0.0355,1,0,1,0,29.2429,3,LongLateral,-3.464096420617626,3.434816807725929e-4,-2.7619538968712045,-4.761953896871205,0.003804567913380604,-12413.09442258817,0.6852721496169735,-11624.439
359,360,115,4.9062,-6.3548,-9.1852,5.4857,-6.357,-10.0002,0.0355,1,0,1,0,30.374,3,LongLateral,-3.5188784056553173,3.0277610259852054e-4,-2.7619538968712045,-4.761953896871205,0.003447872238087055,-12024.100124600289,0.6748091551796668,-11324.9265
360,361,115,5.4857,-6.357,-10.0002,5.9339,-6.3769,-10.8939,0.0355,1,0,1,0,31.5555,3,LongLateral,-3.5781747619053936,2.6413456549631337e-4,-2.7619538968712045,-4.761953896871205,0.003225584936800137,-11640.99346922581,0.6645104965996493,-10996.49175
361,362,115,5.9339,-6.3769,-10.8939,6.1301,-5.858,-11.7259,0.0355,1,0,1,0,32.792,3,LongLateral,-3.64341297056718,2.2729350691743592e-4,-2.7619538968712045,-4.761953896871205,0.0029397340455101094,-11264.39795918833,0.653101196021621,-10690.73175
362,363,115,6.1301,-5.858,-11.7259,5.9017,-5.4074,-12.589,0.0355,1,0,1,0,34.0887,3,LongLateral,-3.711824772858536,1.9416691353080012e-4,-2.7619538968712045,-4.761953896871205,0.002755393553347781,-10911.054751874573,0.6127750651406,-10373.542500000001
363,364,115,5.9017,-5.4074,-12.589,5.9209,-4.9646,-13.4854,0.0355,1,0,1,0,35.4521,3,LongLateral,-3.77895189055459,1.6635969269292143e-4,-2.7619538968712045,-4.761953896871205,0.0027193771686836316,-10586.873435385665,0.5622976086334828,-10044.1155
